"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Not Hispanic or Latino!!White alone","Margin of Error!!Total!!Not Hispanic or Latino!!White alone","Estimate!!Total!!Not Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Not Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Not Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Not Hispanic or Latino!!Asian alone","Estimate!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Not Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Not Hispanic or Latino!!Some other race alone","Estimate!!Total!!Not Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino","Estimate!!Total!!Hispanic or Latino!!White alone","Margin of Error!!Total!!Hispanic or Latino!!White alone","Estimate!!Total!!Hispanic or Latino!!Black or African American alone","Margin of Error!!Total!!Hispanic or Latino!!Black or African American alone","Estimate!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Margin of Error!!Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Estimate!!Total!!Hispanic or Latino!!Asian alone","Margin of Error!!Total!!Hispanic or Latino!!Asian alone","Estimate!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Hispanic or Latino!!Some other race alone","Margin of Error!!Total!!Hispanic or Latino!!Some other race alone","Estimate!!Total!!Hispanic or Latino!!Two or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races including Some other race","Estimate!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and three or more races",
"1500000US170312207022","Block Group 2, Census Tract 2207.02, Cook County, Illinois","452","200","309","178","134","72","120","143","0","11","0","11","0","11","0","11","55","89","0","11","55","89","143","94","125","94","0","11","0","11","0","11","0","11","18","21","0","11","0","11","0","11",
"1500000US170312207023","Block Group 3, Census Tract 2207.02, Cook County, Illinois","611","216","366","176","298","170","48","46","0","11","0","11","0","11","0","11","20","28","0","11","20","28","245","164","136","122","0","11","0","11","0","11","0","11","109","110","0","11","0","11","0","11",
"1500000US170312207024","Block Group 4, Census Tract 2207.02, Cook County, Illinois","1218","353","155","115","155","115","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","1063","355","1063","355","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170312209011","Block Group 1, Census Tract 2209.01, Cook County, Illinois","1012","331","411","226","252","181","92","109","0","11","67","59","0","11","0","11","0","11","0","11","0","11","601","271","390","245","0","11","0","11","0","11","0","11","149","182","62","123","26","57","36","93",
"1500000US170312209012","Block Group 2, Census Tract 2209.01, Cook County, Illinois","923","328","337","212","161","97","176","195","0","11","0","11","0","11","0","11","0","11","0","11","0","11","586","266","438","265","40","65","41","69","0","11","0","11","50","75","17","28","17","28","0","11",
"1500000US170312209013","Block Group 3, Census Tract 2209.01, Cook County, Illinois","1397","438","116","86","116","86","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","1281","408","1102","419","0","11","0","11","0","11","0","11","164","161","15","25","15","25","0","11",
"1500000US170312209021","Block Group 1, Census Tract 2209.02, Cook County, Illinois","1181","368","345","234","293","221","13","21","0","11","23","34","0","11","0","11","16","19","0","11","16","19","836","300","796","307","0","11","0","11","0","11","0","11","40","46","0","11","0","11","0","11",
"1500000US170312209022","Block Group 2, Census Tract 2209.02, Cook County, Illinois","2024","474","422","249","210","105","205","238","0","11","2","5","0","11","0","11","5","8","0","11","5","8","1602","447","1378","466","10","14","0","11","0","11","0","11","208","209","6","9","6","9","0","11",
"1500000US170312210001","Block Group 1, Census Tract 2210, Cook County, Illinois","1630","286","475","143","338","114","81","76","21","32","17","26","0","11","5","7","13","25","0","11","13","25","1155","322","991","299","13","16","0","11","0","11","0","11","146","153","5","8","0","11","5","8",
"1500000US170312210002","Block Group 2, Census Tract 2210, Cook County, Illinois","1641","318","475","197","219","105","256","175","0","11","0","11","0","11","0","11","0","11","0","11","0","11","1166","273","1047","266","6","11","0","11","0","11","0","11","113","84","0","11","0","11","0","11",
"1500000US170312211001","Block Group 1, Census Tract 2211, Cook County, Illinois","1909","387","1188","237","914","227","179","81","0","11","57","58","0","11","17","35","21","21","0","11","21","21","721","376","613","354","18","39","0","11","0","11","0","11","81","92","9","14","9","14","0","11",
"1500000US170312211002","Block Group 2, Census Tract 2211, Cook County, Illinois","1921","475","745","320","522","180","110","115","0","11","9","14","0","11","0","11","104","141","0","11","104","141","1176","398","954","415","15","22","14","22","0","11","0","11","162","125","31","49","31","49","0","11",
"1500000US170312211003","Block Group 3, Census Tract 2211, Cook County, Illinois","985","441","553","376","208","103","322","361","0","11","23","38","0","11","0","11","0","11","0","11","0","11","432","226","334","215","0","11","0","11","0","11","0","11","98","143","0","11","0","11","0","11",
"1500000US170312212001","Block Group 1, Census Tract 2212, Cook County, Illinois","1245","352","665","179","551","154","50","43","0","11","7","11","0","11","0","11","57","48","0","11","57","48","580","336","384","294","12","21","0","11","0","11","0","11","184","229","0","11","0","11","0","11",
"1500000US170312212002","Block Group 2, Census Tract 2212, Cook County, Illinois","1563","277","924","191","786","185","74","53","0","11","32","38","0","11","0","11","32","36","0","11","32","36","639","255","325","195","0","11","0","11","0","11","0","11","266","192","48","77","0","11","48","77",
"1500000US170312213001","Block Group 1, Census Tract 2213, Cook County, Illinois","1191","348","553","176","502","172","14","19","0","11","9","14","0","11","10","14","18","29","0","11","18","29","638","308","561","296","0","11","21","30","0","11","0","11","46","55","10","34","10","34","0","11",
"1500000US170312213002","Block Group 2, Census Tract 2213, Cook County, Illinois","938","202","615","156","443","123","109","95","0","11","53","51","0","11","0","11","10","16","0","11","10","16","323","153","251","139","0","11","0","11","0","11","0","11","57","52","15","17","1","4","14","16",
"1500000US170312213003","Block Group 3, Census Tract 2213, Cook County, Illinois","474","195","307","172","247","141","36","29","24","37","0","11","0","11","0","11","0","11","0","11","0","11","167","90","117","79","0","11","0","11","0","11","0","11","36","57","14","22","0","11","14","22",
"1500000US170312214001","Block Group 1, Census Tract 2214, Cook County, Illinois","1153","377","382","125","382","125","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","771","383","742","377","0","11","0","11","0","11","0","11","29","40","0","11","0","11","0","11",
"1500000US170312214002","Block Group 2, Census Tract 2214, Cook County, Illinois","784","281","389","163","268","137","111","132","0","11","0","11","0","11","0","11","10","16","0","11","10","16","395","298","355","314","0","11","0","11","0","11","0","11","40","48","0","11","0","11","0","11",
"1500000US170312214003","Block Group 3, Census Tract 2214, Cook County, Illinois","1250","411","442","150","382","151","0","11","0","11","60","62","0","11","0","11","0","11","0","11","0","11","808","419","778","425","0","11","0","11","0","11","0","11","30","47","0","11","0","11","0","11",
"1500000US170312215001","Block Group 1, Census Tract 2215, Cook County, Illinois","1098","170","665","191","608","192","10","17","0","11","38","36","0","11","0","11","9","15","0","11","9","15","433","162","392","158","0","11","0","11","0","11","0","11","31","27","10","15","10","15","0","11",
"1500000US170312215002","Block Group 2, Census Tract 2215, Cook County, Illinois","1597","381","746","150","607","138","82","69","0","11","48","45","0","11","0","11","9","14","0","11","9","14","851","378","730","403","0","11","9","15","0","11","0","11","112","119","0","11","0","11","0","11",
"1500000US170312216001","Block Group 1, Census Tract 2216, Cook County, Illinois","1299","202","1170","197","1102","196","21","19","0","11","14","23","0","11","0","11","33","41","0","11","33","41","129","81","129","81","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170312216002","Block Group 2, Census Tract 2216, Cook County, Illinois","1779","370","1154","261","1052","256","3","3","0","11","99","66","0","11","0","11","0","11","0","11","0","11","625","363","373","283","0","11","0","11","0","11","0","11","244","209","8","12","0","11","8","12",
"1500000US170312222001","Block Group 1, Census Tract 2222, Cook County, Illinois","837","162","692","166","633","160","0","11","0","11","41","50","0","11","0","11","18","22","0","11","18","22","145","81","88","62","0","11","0","11","37","58","0","11","20","30","0","11","0","11","0","11",
"1500000US170312222002","Block Group 2, Census Tract 2222, Cook County, Illinois","1084","197","1079","198","970","206","25","24","0","11","76","75","0","11","0","11","8","11","0","11","8","11","5","9","5","9","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US170312225001","Block Group 1, Census Tract 2225, Cook County, Illinois","1449","269","513","110","385","127","117","92","0","11","0","11","0","11","0","11","11","16","0","11","11","16","936","284","830","288","6","9","0","11","0","11","0","11","100","74","0","11","0","11","0","11",
"1500000US170312226001","Block Group 1, Census Tract 2226, Cook County, Illinois","1636","238","905","169","608","142","183","100","0","11","92","64","0","11","5","7","17","17","0","11","17","17","731","220","613","217","0","11","0","11","0","11","0","11","118","95","0","11","0","11","0","11",
"1500000US170312227001","Block Group 1, Census Tract 2227, Cook County, Illinois","805","204","232","67","209","71","4","6","16","24","0","11","0","11","0","11","3","6","0","11","3","6","573","193","526","185","22","34","0","11","0","11","0","11","8","14","17","20","5","8","12","18",
"1500000US170312227002","Block Group 2, Census Tract 2227, Cook County, Illinois","1826","275","590","212","387","144","203","161","0","11","0","11","0","11","0","11","0","11","0","11","0","11","1236","291","1051","262","0","11","0","11","0","11","0","11","185","166","0","11","0","11","0","11",
"1500000US170312228001","Block Group 1, Census Tract 2228, Cook County, Illinois","902","193","264","83","58","53","206","97","0","11","0","11","0","11","0","11","0","11","0","11","0","11","638","191","572","190","48","46","0","11","0","11","0","11","18","22","0","11","0","11","0","11",
"1500000US170312229001","Block Group 1, Census Tract 2229, Cook County, Illinois","1022","196","273","163","164","80","109","150","0","11","0","11","0","11","0","11","0","11","0","11","0","11","749","182","573","166","37","40","0","11","0","11","0","11","139","136","0","11","0","11","0","11",
"1500000US170312301001","Block Group 1, Census Tract 2301, Cook County, Illinois","1600","207","592","140","374","118","190","99","0","11","11","13","0","11","0","11","17","17","4","8","13","14","1008","211","284","156","11","17","0","11","0","11","0","11","713","218","0","11","0","11","0","11",
"1500000US170312302001","Block Group 1, Census Tract 2302, Cook County, Illinois","1712","309","460","147","167","104","275","147","0","11","0","11","0","11","5","8","13","21","0","11","13","21","1252","311","482","226","2","5","0","11","0","11","0","11","685","238","83","80","37","48","46","59",
"1500000US170312303001","Block Group 1, Census Tract 2303, Cook County, Illinois","1035","150","54","57","13","12","28","41","0","11","13","21","0","11","0","11","0","11","0","11","0","11","981","157","296","144","0","11","0","11","0","11","0","11","685","166","0","11","0","11","0","11",
"1500000US170312304001","Block Group 1, Census Tract 2304, Cook County, Illinois","1501","458","226","163","104","83","111","150","0","11","8","9","0","11","0","11","3","5","0","11","3","5","1275","457","210","112","0","11","0","11","6","10","0","11","989","445","70","78","70","78","0","11",
"1500000US170312304002","Block Group 2, Census Tract 2304, Cook County, Illinois","1020","327","113","117","23","20","71","112","0","11","0","11","0","11","0","11","19","29","0","11","19","29","907","307","642","294","0","11","23","33","0","11","0","11","227","122","15","24","15","24","0","11",
"1500000US170312305001","Block Group 1, Census Tract 2305, Cook County, Illinois","2564","476","257","187","92","96","145","122","0","11","0","11","0","11","0","11","20","31","0","11","20","31","2307","479","694","358","89","141","23","36","0","11","0","11","1485","450","16","27","16","27","0","11",
"1500000US170312305002","Block Group 2, Census Tract 2305, Cook County, Illinois","860","316","68","53","25","38","43","40","0","11","0","11","0","11","0","11","0","11","0","11","0","11","792","315","335","206","45","71","0","11","0","11","0","11","404","251","8","12","8","12","0","11",
"1500000US170312306001","Block Group 1, Census Tract 2306, Cook County, Illinois","928","790","98","92","25","29","73","87","0","11","0","11","0","11","0","11","0","11","0","11","0","11","830","803","47","74","0","11","52","81","0","11","0","11","711","792","20","31","20","31","0","11",
"1500000US170312306002","Block Group 2, Census Tract 2306, Cook County, Illinois","1408","532","1035","467","0","11","1035","467","0","11","0","11","0","11","0","11","0","11","0","11","0","11","373","279","248","235","0","11","0","11","0","11","0","11","86","140","39","43","39","43","0","11",
"1500000US170312306003","Block Group 3, Census Tract 2306, Cook County, Illinois","1057","551","156","115","17","28","139","114","0","11","0","11","0","11","0","11","0","11","0","11","0","11","901","565","155","171","0","11","0","11","0","11","0","11","746","545","0","11","0","11","0","11",
"1500000US170312306004","Block Group 4, Census Tract 2306, Cook County, Illinois","1372","674","341","277","209","274","100","99","0","11","0","11","0","11","32","52","0","11","0","11","0","11","1031","627","276","188","16","26","0","11","0","11","0","11","709","608","30","50","0","11","30","50",
"1500000US170312306005","Block Group 5, Census Tract 2306, Cook County, Illinois","1269","446","548","268","63","62","474","270","0","11","0","11","0","11","0","11","11","17","0","11","11","17","721","404","128","143","163","254","0","11","0","11","0","11","430","304","0","11","0","11","0","11",
"1500000US170312306006","Block Group 6, Census Tract 2306, Cook County, Illinois","1672","681","373","263","21","30","352","260","0","11","0","11","0","11","0","11","0","11","0","11","0","11","1299","644","306","212","29","47","0","11","0","11","0","11","934","581","30","38","30","38","0","11",
"1500000US170312307001","Block Group 1, Census Tract 2307, Cook County, Illinois","1225","369","86","72","55","40","31","62","0","11","0","11","0","11","0","11","0","11","0","11","0","11","1139","379","459","219","0","11","0","11","0","11","0","11","673","352","7","14","7","14","0","11",
"1500000US170312307002","Block Group 2, Census Tract 2307, Cook County, Illinois","1191","342","209","166","40","36","159","166","0","11","10","16","0","11","0","11","0","11","0","11","0","11","982","362","311","223","0","11","0","11","0","11","0","11","664","385","7","12","7","12","0","11",
"1500000US170312307003","Block Group 3, Census Tract 2307, Cook County, Illinois","1359","476","393","293","106","84","287","301","0","11","0","11","0","11","0","11","0","11","0","11","0","11","966","353","347","223","25","40","0","11","0","11","0","11","483","265","111","155","0","11","111","155",
"1500000US170312307004","Block Group 4, Census Tract 2307, Cook County, Illinois","1177","322","60","69","9","15","39","49","0","11","12","50","0","11","0","11","0","11","0","11","0","11","1117","314","451","248","52","51","0","11","0","11","0","11","590","243","24","39","24","39","0","11",
"1500000US170312308001","Block Group 1, Census Tract 2308, Cook County, Illinois","1051","184","219","134","77","42","66","71","0","11","0","11","0","11","72","115","4","8","0","11","4","8","832","211","464","182","4","8","13","19","0","11","0","11","351","200","0","11","0","11","0","11",
"1500000US170312309001","Block Group 1, Census Tract 2309, Cook County, Illinois","1541","384","768","234","256","142","491","227","0","11","21","26","0","11","0","11","0","11","0","11","0","11","773","312","125","117","53","62","0","11","0","11","0","11","583","271","12","18","0","11","12","18",
"1500000US170312309002","Block Group 2, Census Tract 2309, Cook County, Illinois","1700","305","859","261","344","156","481","252","0","11","29","28","0","11","0","11","5","8","0","11","5","8","841","294","170","98","43","68","0","11","0","11","0","11","606","272","22","33","20","32","2","4",
"1500000US170312309003","Block Group 3, Census Tract 2309, Cook County, Illinois","1685","455","436","292","106","71","330","263","0","11","0","11","0","11","0","11","0","11","0","11","0","11","1249","414","470","264","27","31","0","11","0","11","0","11","752","344","0","11","0","11","0","11",
